model_name,column_name,column_type,comment,index
model.shopify.shopify__daily_shop,fixed_amount_discount_amount,,The total amount of discount (in shop currency) allocated via a fixed-amount discount for orders placed on this day.,
model.shopify.shopify__daily_shop,count_discount_codes_applied,,Distinct discount codes applied by customers on orders for this day.,
model.shopify.shopify__daily_shop,count_locations_ordered_from,,Distinct locations with orders placed against them on this day.,
model.shopify.shopify__daily_shop,count_orders_with_discounts,,Count of orders in which a discount was applied.,
model.shopify.shopify__daily_shop,count_orders_with_refunds,,Count of orders in which there was a refund.,
model.shopify.shopify__daily_shop,first_order_timestamp,,Timestamp of the first order of the day for the shop.,
model.shopify.shopify__daily_shop,last_order_timestamp,,Timestamp of the last order of the day for the shop.,
model.shopify.shopify__daily_shop,quantity_sold,,Total quantity sold from the inventory level. Includes refunds.,
model.shopify.shopify__daily_shop,quantity_refunded,,The quantity of goods ORDERED on this day that have been refunded.,
model.shopify.shopify__daily_shop,quantity_net,,Net quantity sold from this shop on this day. Excludes refunds.,
model.shopify.shopify__daily_shop,count_variants_sold,,Distinct product variants sold on this day (includes refunds).,
model.shopify.shopify__daily_shop,count_products_sold,,Distinct products sold on this day (includes refunds).,
model.shopify.shopify__daily_shop,quantity_gift_cards_sold,,Quantity of gift cards sold on this day.,
model.shopify.shopify__daily_shop,quantity_requiring_shipping,,Quantity of goods sold on this day that require shipping.,
model.shopify.shopify__daily_shop,count_abandoned_checkouts,,Count of abandoned checkouts on this day.,
model.shopify.shopify__daily_shop,count_customers_abandoned_checkout,,Count of distinct customers who abandoned checkouts on this day.,
model.shopify.shopify__daily_shop,count_customer_emails_abandoned_checkout,,Count of distinct customer emails who abandoned checkouts on this day.,
model.shopify.shopify__daily_shop,count_fulfillment_attempted_delivery,,"Count of distinct fulfillments on this day where the delivery of the shipment was attempted, but unable to be completed.",
model.shopify.shopify__daily_shop,count_fulfillment_delivered,,Count of successful distinct fulfillments successfully delivered on this day.,
model.shopify.shopify__daily_shop,count_fulfillment_failure,,"Count of failed distinct fulfillments on this day. Something went wrong when pulling tracking information for the shipment, such as the tracking number was invalid or the shipment was canceled.",
model.shopify.shopify__daily_shop,count_fulfillment_in_transit,,Count of distinct fulfillments in transit on this day. Each shipment is being transported between shipping facilities on the way to its destination.,
model.shopify.shopify__daily_shop,count_fulfillment_out_for_delivery,,Count of distinct fulfillments being delivered to their final destination.,
model.shopify.shopify__daily_shop,count_fulfillment_ready_for_pickup,,Count of distinct fulfillments ready for pickup at a shipping depot.,
model.shopify.shopify__daily_shop,count_fulfillment_picked_up,,Count of distinct fulfillments successfully picked up on this day.,
model.shopify.shopify__daily_shop,count_fulfillment_label_printed,,Count of distinct fulfillments for which a purchased shipping label has been printed on this day.,
model.shopify.shopify__daily_shop,count_fulfillment_label_purchased,,Count of distinct fulfillments for which a shipping label has been purchased (but not printed yet) on this day.,
model.shopify.shopify__daily_shop,count_fulfillment_confirmed,,Count of confirmed distinct fulfillments. This is the default status when no other information is available about a fulfillment.,
model.shopify.shopify__daily_shop,count_fulfillment_delayed,,Count of delayed distinct fulfillments.,
model.shopify.shopify__daily_shop,avg_line_item_count,,Average line item count for orders placed on this day.,
model.shopify.shopify__daily_shop,avg_discount,,Average total discount placed on orders on this day (in shop currency).,
model.shopify.shopify__daily_shop,avg_shipping_discount_amount,,Average discount amount (in shop currency) allocated toward shipping on orders placed on this day.,
model.shopify.shopify__daily_shop,avg_percentage_calc_discount_amount,,Average discount amount (in shop currency) allocated via a percentage-based-discount on orders placed on this day.,
model.shopify.shopify__daily_shop,avg_fixed_amount_discount_amount,,Average discount amount (in shop currency) allocated via a fixed-amount-discount on orders placed on this day.,
model.shopify.shopify__daily_shop,avg_quantity_sold,,Average quantity sold per order on this day. Includes refunds. (in shop currency),
model.shopify.shopify__daily_shop,avg_quantity_net,,Average net quantity sold per order on this day. Excludes refunds. (in shop currency),
model.shopify.shopify__daily_shop,source_relation,,"The schema or database this record came from if you are making use of the `shopify_union_schemas` or `shopify_union_databases` variables, respectively. Empty string if you are not using either of these variables to union together multiple Shopify connectors.",
model.shopify.shopify__customer_email_cohorts,cohort_month,,"The month the cohort belongs to, i.e the first month the customer had an order.",
model.shopify.shopify__customer_email_cohorts,cohort_month_number,,"The 'number' of the `date_month` of the record, i.e. how many months from their start month this cohort occurred",
model.shopify.shopify__customer_email_cohorts,customer_cohort_id,,"Unique key representing a customer in a given month. Hashed on 'date_month','email', and 'source_relation'.",
model.shopify.shopify__customer_email_cohorts,email,,The ID of the related customer.,
model.shopify.shopify__customer_email_cohorts,date_month,,The calendar month the customer stats relate to.,
model.shopify.shopify__customer_email_cohorts,first_order_timestamp,,The timestamp of the customer's first order.,
model.shopify.shopify__customer_email_cohorts,line_item_count_in_month,,Number of line items purchased in the `date_month`,
model.shopify.shopify__customer_email_cohorts,line_item_count_lifetime,,Number of line items purchased up until and including this `date_month`.,
model.shopify.shopify__customer_email_cohorts,order_count_in_month,,Number of orders purchased in the `date_month`,
model.shopify.shopify__customer_email_cohorts,order_count_lifetime,,Number of orders purchased up until and including this `date_month`.,
model.shopify.shopify__customer_email_cohorts,source_relation,,"The schema or database this record came from if you are making use of the `shopify_union_schemas` or `shopify_union_databases` variables, respectively. Empty string if you are not using either of these variables to union together multiple Shopify connectors.",
model.shopify.shopify__customer_email_cohorts,total_price_in_month,,Total amount (in shop currency) purchased in the `date_month`,
model.shopify.shopify__customer_email_cohorts,total_price_lifetime,,Total amount (in shop currency) up until and including this `date_month`.,
model.shopify.shopify__customers,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify.shopify__customers,created_timestamp,,The date and time when the customer was created.,
model.shopify.shopify__customers,default_address_id,,The default address for the customer.,
model.shopify.shopify__customers,email,,The unique email address of the customer. Attempting to assign the same email address to multiple customers returns an error.,
model.shopify.shopify__customers,first_name,,The customer's first name.,
model.shopify.shopify__customers,customer_id,,A unique identifier for the customer.,
model.shopify.shopify__customers,last_name,,The customer's last name.,
model.shopify.shopify__customers,lifetime_count_orders,,The number of orders associated with this customer.,
model.shopify.shopify__customers,phone,,The unique phone number (E.164 format) for this customer. Attempting to assign the same phone number to multiple customers returns an error.,
model.shopify.shopify__customers,account_state,,The state of the customer's account with a shop.,
model.shopify.shopify__customers,is_tax_exempt,,"Whether the customer is exempt from paying taxes on their order. If true, then taxes won't be applied to an order at checkout. If false, then taxes will be applied at checkout.",
model.shopify.shopify__customers,updated_timestamp,,The date and time when the customer information was last updated.,
model.shopify.shopify__customers,is_verified_email,,Whether the customer has verified their email address.,
model.shopify.shopify__customers,first_order_timestamp,,The timestamp the customer completed their first order.,
model.shopify.shopify__customers,most_recent_order_timestamp,,The timestamp the customer completed their most recent order.,
model.shopify.shopify__customers,avg_order_value,,The average order value for the customer.,
model.shopify.shopify__customers,lifetime_total_spent,,The total amount of money in shop currency that the customer has spent on orders across their order history.,
model.shopify.shopify__customers,lifetime_total_refunded,,The total amount of money that the customer has been refunded on orders across their order history.,
model.shopify.shopify__customers,lifetime_total_net,,The total amount of money (minus refunds) that the customer has spent across their order history.,
model.shopify.shopify__customers,source_relation,,"The schema or database this record came from, if you are unioning multiple connectors. Null if not.",
model.shopify.shopify__customers,lifetime_abandoned_checkouts,,Total number of abandoned checkouts abandoned by the customer.,
model.shopify.shopify__customers,customer_tags,,A string aggregated list of all tags associated with a customer.,
model.shopify.shopify__customers,avg_quantity_per_order,,Average quantity of items per order customer orders.,
model.shopify.shopify__customers,lifetime_total_tax,,Total amount of tax attributed to the customer.,
model.shopify.shopify__customers,avg_tax_per_order,,Average tax per order attributed to the customer.,
model.shopify.shopify__customers,lifetime_total_discount,,Total discounts attributed to the customer.,
model.shopify.shopify__customers,avg_discount_per_order,,Average discount per order attributed to the customer.,
model.shopify.shopify__customers,lifetime_total_shipping,,Total shipping costs attributed to the customer.,
model.shopify.shopify__customers,avg_shipping_per_order,,Average shipping cost per order attributed to the customer.,
model.shopify.shopify__customers,lifetime_total_shipping_with_discounts,,Total shipping costs after discounts attributed to the customer.,
model.shopify.shopify__customers,avg_shipping_with_discounts_per_order,,Average shipping costs after discounts per order attributed to the customer.,
model.shopify.shopify__customers,lifetime_total_shipping_tax,,Total shipping tax attributed to the customer.,
model.shopify.shopify__customers,avg_shipping_tax_per_order,,Average shipping tax per order attributed to the customer.,
model.shopify.shopify__customers,currency,,The three-letter code (ISO 4217 format) for the currency that the customer used when they paid for their last order. Defaults to the shop currency. Returns the shop currency for test orders.,
model.shopify.shopify__customers,note,,A note about the customer.,
model.shopify.shopify__customers,marketing_consent_updated_at,,"The date and time when the customer consented to receive marketing material by email. If no date is provided, then the date and time when the consent information was sent is used.",
model.shopify.shopify__customers,marketing_opt_in_level,,"The marketing subscription opt-in level, as described in the M3AAWG Sender Best Common Practices, that the customer gave when they consented to receive marketing material by email.",
model.shopify.shopify__customers,marketing_consent_state,,"Field indicating if the customer has consented to receive marketing material via email. Coalescing of the new `email_marketing_consent_state` field and the deprecated `accepts_marketing` field. Records with the old field will be marked with '(legacy)'.
",
model.shopify.shopify__inventory_levels,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify.shopify__inventory_levels,available_quantity,,The available quantity of an inventory item at the inventory level's associated location. Returns null if the inventory item is not tracked.,
model.shopify.shopify__inventory_levels,inventory_item_id,,The ID of the inventory item associated with the inventory level.,
model.shopify.shopify__inventory_levels,location_id,,The ID of the location that the inventory level belongs to.,
model.shopify.shopify__inventory_levels,updated_at,,The date and time (ISO 8601 format) when the inventory level was last modified.,
model.shopify.shopify__inventory_levels,is_inventory_item_deleted,,Boolean representing whether the record was soft-deleted in Shopify.,
model.shopify.shopify__inventory_levels,sku,,The unique SKU (stock keeping unit) of the inventory item.,
model.shopify.shopify__inventory_levels,cost,,The unit cost of the inventory item. The shop's default currency is used.,
model.shopify.shopify__inventory_levels,province_code_of_origin,,The province code (ISO 3166-2 alpha-2) of where the item came from. The province code is only used if the shipping provider for the inventory item is Canada Post.,
model.shopify.shopify__inventory_levels,country_code_of_origin,,The country code (ISO 3166-1 alpha-2) of where the item came from.,
model.shopify.shopify__inventory_levels,is_shipping_required,,Boolean representing whether a customer needs to provide a shipping address when placing an order containing the inventory item.,
model.shopify.shopify__inventory_levels,is_inventory_quantity_tracked,,"Boolean representing whether inventory levels are tracked for the item. If true, then the inventory quantity changes are tracked by Shopify.",
model.shopify.shopify__inventory_levels,inventory_item_created_at,,The date and time (ISO 8601 format) when the inventory item was created.,
model.shopify.shopify__inventory_levels,inventory_item_updated_at,,The date and time (ISO 8601 format) when the inventory item was last modified.,
model.shopify.shopify__inventory_levels,is_location_deleted,,Boolean representing whether the record was soft-deleted in Shopify.,
model.shopify.shopify__inventory_levels,is_location_active,,"Boolean representing whether the location is active. If true, then the location can be used to sell products, stock inventory, and fulfill orders.
",
model.shopify.shopify__inventory_levels,address_1,,The location's street address.,
model.shopify.shopify__inventory_levels,address_2,,The optional second line of the location's street address.,
model.shopify.shopify__inventory_levels,city,,The city the location is in.,
model.shopify.shopify__inventory_levels,country,,The country the location is in (two-letter code).,
model.shopify.shopify__inventory_levels,country_code,,The two-letter code (ISO 3166-1 alpha-2 format) corresponding to country the location is in.,
model.shopify.shopify__inventory_levels,location_created_at,,The date and time (ISO 8601 format) when the location was created.,
model.shopify.shopify__inventory_levels,is_legacy_location,,"Boolean representing whether this is a fulfillment service location. If true, then the location is a fulfillment service location.  If false, then the location was created by the merchant and isn't tied to a fulfillment service.
",
model.shopify.shopify__inventory_levels,location_name,,The name of the location.,
model.shopify.shopify__inventory_levels,phone,,"The phone number of the location. This value can contain special characters, such as - or +.",
model.shopify.shopify__inventory_levels,province,,"The province, state, or district of the location.",
model.shopify.shopify__inventory_levels,province_code,,"The province, state, or district code (ISO 3166-2 alpha-2 format) of the location.",
model.shopify.shopify__inventory_levels,location_updated_at,,The date and time (ISO 8601 format) when the location was last updated.,
model.shopify.shopify__inventory_levels,zip,,The zip or postal code.,
model.shopify.shopify__inventory_levels,variant_barcode,,"The barcode, UPC, or ISBN number for the product.",
model.shopify.shopify__inventory_levels,variant_created_at,,The date and time (ISO 8601 format) when the product variant was created.,
model.shopify.shopify__inventory_levels,variant_fulfillment_service,,The fulfillment service associated with the product variant.,
model.shopify.shopify__inventory_levels,variant_grams,,The weight of the product variant in grams.,
model.shopify.shopify__inventory_levels,variant_id,,The unique numeric identifier for the product variant.,
model.shopify.shopify__inventory_levels,variant_image_id,,The unique numeric identifier for a product's image. The image must be associated to the same product as the variant.,
model.shopify.shopify__inventory_levels,variant_inventory_management,,The fulfillment service that tracks the number of items in stock for the product variant.,
model.shopify.shopify__inventory_levels,variant_inventory_policy,,Whether customers are allowed to place an order for the product variant when it's out of stock.,
model.shopify.shopify__inventory_levels,variant_inventory_quantity,,"An aggregate of inventory across all locations. To adjust inventory at a specific location, use the InventoryLevel resource.",
model.shopify.shopify__inventory_levels,variant_option_1,,"The custom properties that a shop owner uses to define product variants. You can define three options for a product variant: option1, option2, option3.",
model.shopify.shopify__inventory_levels,variant_option_2,,"The custom properties that a shop owner uses to define product variants. You can define three options for a product variant: option1, option2, option3.",
model.shopify.shopify__inventory_levels,variant_option_3,,"The custom properties that a shop owner uses to define product variants. You can define three options for a product variant: option1, option2, option3.",
model.shopify.shopify__inventory_levels,variant_price,,The price of the product variant in shop currency.,
model.shopify.shopify__inventory_levels,product_id,,The unique numeric identifier for the product.,
model.shopify.shopify__inventory_levels,is_variant_taxable,,Whether a tax is charged when the product variant is sold.,
model.shopify.shopify__inventory_levels,variant_tax_code,,This parameter applies only to the stores that have the Avalara AvaTax app installed. Specifies the Avalara tax code for the product variant.,
model.shopify.shopify__inventory_levels,variant_title,,"The title of the product variant. The title field is a concatenation of the option1, option2, and option3 fields. You can only update title indirectly using the option fields.",
model.shopify.shopify__inventory_levels,variant_updated_at,,The date and time when the product variant was last modified. Gets returned in ISO 8601 format.,
model.shopify.shopify__inventory_levels,variant_weight,,The weight of the product variant in the unit system specified with weight_unit.,
model.shopify.shopify__inventory_levels,variant_weight_unit,,"The unit of measurement that applies to the product variant's weight. If you don't specify a value for weight_unit, then the shop's default unit of measurement is applied. Valid values: g, kg, oz, and lb.",
model.shopify.shopify__inventory_levels,subtotal_sold,,"Total amount (monetary, in shop currency) sold from the inventory level. Includes refunds.",
model.shopify.shopify__inventory_levels,quantity_sold,,Total quantity sold from the inventory level. Includes refunds.,
model.shopify.shopify__inventory_levels,count_distinct_orders,,The number of distinct orders placed from this inventory level.,
model.shopify.shopify__inventory_levels,count_distinct_customers,,The number of distinct customers (based on customer_id) that have placed orders against this inventory level.,
model.shopify.shopify__inventory_levels,count_distinct_customer_emails,,The number of distinct customer emails that have placed orders against this inventory level.,
model.shopify.shopify__inventory_levels,first_order_timestamp,,The timetamp of the first order against this inventory level.,
model.shopify.shopify__inventory_levels,last_order_timestamp,,The timestamp of the first order against this inventory level.,
model.shopify.shopify__inventory_levels,subtotal_sold_refunds,,The monetary amount (in shop currency) of inventory level goods that have been refunded.,
model.shopify.shopify__inventory_levels,quantity_sold_refunds,,The quantity of inventory level goods that have been refunded.,
model.shopify.shopify__inventory_levels,net_subtotal_sold,,Net monetary amount sold (in shop currency) from the inventory level. Excludes refunds.,
model.shopify.shopify__inventory_levels,net_quantity_sold,,Net quantity sold from this inventory level. Excludes refunds.,
model.shopify.shopify__inventory_levels,count_fulfillment_pending,,"Count of currently pending distinct fulfillments for this inventory level. ""Pending"" = Shopify has created the fulfillment and is waiting for the third-party fulfillment service to transition it to 'open' or 'success'.
",
model.shopify.shopify__inventory_levels,count_fulfillment_open,,"Count of currently open distinct fulfillments for this inventory level. ""Open"" = The fulfillment has been acknowledged by the service and is in processing.
",
model.shopify.shopify__inventory_levels,count_fulfillment_success,,"Count of successful distinct fulfillments for this inventory level. ""Success"" = The fulfillment was successful.
",
model.shopify.shopify__inventory_levels,count_fulfillment_cancelled,,"Count of cancelled distinct fulfillments for this inventory level. ""Cancelled"" = The fulfillment was cancelled.
",
model.shopify.shopify__inventory_levels,count_fulfillment_error,,"Count of distinct fulfillments for this inventory level that encountered an error. ""Error"" = There was an error with the fulfillment request.
",
model.shopify.shopify__inventory_levels,count_fulfillment_failure,,"Count of distinct fulfillments for this inventory level that failed. ""Failure"" = The fulfillment request failed.
",
model.shopify.shopify__inventory_levels,source_relation,,"The schema or database this record came from if you are making use of the `shopify_union_schemas` or `shopify_union_databases` variables, respectively. Empty string if you are not using either of these variables to union together multiple Shopify connectors.",
model.shopify.shopify__order_lines,order_lines_unique_key,,Unique key representing an order line. Hashed on 'order_line_id' and 'source_relation'.,
model.shopify.shopify__order_lines,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify.shopify__order_lines,fulfillable_quantity,,"The amount available to fulfill, calculated as follows: quantity - max(refunded_quantity, fulfilled_quantity) - pending_fulfilled_quantity - open_fulfilled_quantity
",
model.shopify.shopify__order_lines,fulfillment_status,,How far along an order is in terms line items fulfilled.,
model.shopify.shopify__order_lines,is_gift_card,,"Whether the item is a gift card. If true, then the item is not taxed or considered for shipping charges.",
model.shopify.shopify__order_lines,grams,,The weight of the item in grams.,
model.shopify.shopify__order_lines,order_line_id,,The ID of the line item.,
model.shopify.shopify__order_lines,name,,The name of the product variant.,
model.shopify.shopify__order_lines,order_id,,The ID of the related order.,
model.shopify.shopify__order_lines,price,,The price of the item before discounts have been applied in the shop currency.,
model.shopify.shopify__order_lines,product_id,,The ID of the product that the line item belongs to. Can be null if the original product associated with the order is deleted at a later date.,
model.shopify.shopify__order_lines,quantity,,The number of items that were purchased.,
model.shopify.shopify__order_lines,is_shipping_required,,Whether the item requires shipping.,
model.shopify.shopify__order_lines,sku,,The item's SKU (stock keeping unit).,
model.shopify.shopify__order_lines,is_taxable,,Whether the item was taxable.,
model.shopify.shopify__order_lines,title,,The title of the product.,
model.shopify.shopify__order_lines,total_discount,,The total amount of the discount allocated to the line item in the shop currency.,
model.shopify.shopify__order_lines,variant_id,,The ID of the product variant.,
model.shopify.shopify__order_lines,vendor,,The name of the item's supplier.,
model.shopify.shopify__order_lines,refunded_quantity,,Quantity of the item that has been refunded.,
model.shopify.shopify__order_lines,quantity_net_refunds,,"Quantity ordered, excluding refunds.",
model.shopify.shopify__order_lines,variant_barcode,,"The barcode, UPC, or ISBN number for the product.",
model.shopify.shopify__order_lines,variant_compare_at_price,,The original price of the item before an adjustment or a sale in shop currency.,
model.shopify.shopify__order_lines,variant_created_at,,The date and time (ISO 8601 format) when the product variant was created.,
model.shopify.shopify__order_lines,variant_fulfillment_service,,The fulfillment service associated with the product variant.,
model.shopify.shopify__order_lines,variant_grams,,The weight of the product variant in grams.,
model.shopify.shopify__order_lines,inventory_item_id,,"The unique identifier for the inventory item, which is used in the Inventory API to query for inventory information.",
model.shopify.shopify__order_lines,variant_inventory_management,,The fulfillment service that tracks the number of items in stock for the product variant.,
model.shopify.shopify__order_lines,variant_inventory_policy,,Whether customers are allowed to place an order for the product variant when it's out of stock.,
model.shopify.shopify__order_lines,variant_inventory_quantity,,"An aggregate of inventory across all locations. To adjust inventory at a specific location, use the InventoryLevel resource.",
model.shopify.shopify__order_lines,variant_option_1,,"The custom properties that a shop owner uses to define product variants. You can define three options for a product variant: option1, option2, option3.",
model.shopify.shopify__order_lines,variant_option_2,,"The custom properties that a shop owner uses to define product variants. You can define three options for a product variant: option1, option2, option3.",
model.shopify.shopify__order_lines,variant_option_3,,"The custom properties that a shop owner uses to define product variants. You can define three options for a product variant: option1, option2, option3.",
model.shopify.shopify__order_lines,variant_position,,The order of the product variant in the list of product variants. The first position in the list is 1. The position of variants is indicated by the order in which they are listed.,
model.shopify.shopify__order_lines,variant_price,,The price of the product variant.,
model.shopify.shopify__order_lines,variant_sku,,A unique identifier for the product variant in the shop. Required in order to connect to a FulfillmentService.,
model.shopify.shopify__order_lines,variant_is_taxable,,Whether a tax is charged when the product variant is sold.,
model.shopify.shopify__order_lines,variant_tax_code,,This parameter applies only to the stores that have the Avalara AvaTax app installed. Specifies the Avalara tax code for the product variant.,
model.shopify.shopify__order_lines,variant_title,,"The title of the product variant. The title field is a concatenation of the option1, option2, and option3 fields. You can only update title indirectly using the option fields.",
model.shopify.shopify__order_lines,variant_updated_at,,The date and time when the product variant was last modified. Gets returned in ISO 8601 format.,
model.shopify.shopify__order_lines,variant_weight,,The weight of the product variant in the unit system specified with weight_unit.,
model.shopify.shopify__order_lines,variant_weight_unit,,"The unit of measurement that applies to the product variant's weight. If you don't specify a value for weight_unit, then the shop's default unit of measurement is applied. Valid values: g, kg, oz, and lb.",
model.shopify.shopify__order_lines,refunded_subtotal,,Subtotal amount of the refund applied to the order line in shop currency.,
model.shopify.shopify__order_lines,subtotal_net_refunds,,Subtotal of the order line with refunds subtracted in shop currency.,
model.shopify.shopify__order_lines,image_id,,Image id of the product variant associated with the order line.,
model.shopify.shopify__order_lines,source_relation,,"The schema or database this record came from, if you are unioning multiple connectors. Null if not.",
model.shopify.shopify__order_lines,restock_types,,List of how this refund line item affects inventory levels.,
model.shopify.shopify__order_lines,order_line_tax,,Total taxes for the line item.,
model.shopify.shopify__order_lines,index,,The index associated with the order.,
model.shopify.shopify__order_lines,pre_tax_price,,The total pre tax price of the order.,
model.shopify.shopify__order_lines,tax_code,,This parameter applies only to the stores that have the Avalara AvaTax app installed. Specifies the Avalara tax code for the product variant.,
model.shopify.shopify__order_lines,pre_tax_price_set,,The pre tax price of the line item in shop currency and presentment currency.,
model.shopify.shopify__order_lines,price_set,,The price of the line item in shop and presentment currencies.,
model.shopify.shopify__order_lines,total_discount_set,,The total amount allocated to the line item in the presentment currency.,
model.shopify.shopify__order_lines,properties,,Line item properties.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,carrier_identifier,,A reference to the carrier service that provided the rate. Present when the rate was computed by a third-party carrier service.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,checkout_id,,ID of the checkout that was abandoned.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,shipping_code,,A reference to the shipping method.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,delivery_category,,The general classification of the delivery method.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,delivery_expectation_range,,Expected delivery date range.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,delivery_expectation_range_max,,Latest expected delivery date.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,delivery_expectation_range_min,,Earliest possible expected delivery date.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,delivery_expectation_type,,Type of expected delivery.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,discounted_price,,The pre-tax shipping price with discounts applied in _presentment_ (customer) currency.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,abandoned_checkout_shipping_line_id,,Unique ID of the abandoned checkout shipping line.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,index,,Index of the line amongst shipping lines for this checkout.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,phone,,The phone number at the shipping address.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,price,,The price of the shipping method in presentment currency.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,requested_fulfillment_service_id,,The fulfillment service requested for the shipping method. Present if the shipping method requires processing by a third party fulfillment service.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,source,,The channel where the checkout originated. Example value - shopify.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,title,,The title of the shipping method. Example value - International Shipping.,
model.shopify_source.stg_shopify__abandoned_checkout_shipping_line,source_relation,,"The schema or database this record came from if you are making use of the `shopify_union_schemas` or `shopify_union_databases` variables, respectively. Empty string if you are not using either of these variables to union together multiple Shopify connectors.",
model.shopify_source.stg_shopify__transaction,transaction_id,,The ID for the transaction.,
model.shopify_source.stg_shopify__transaction,order_id,,The ID for the order that the transaction is associated with.,
model.shopify_source.stg_shopify__transaction,refund_id,,The ID associated with a refund in the refund table.,
model.shopify_source.stg_shopify__transaction,amount,,The amount of money included in the transaction.,
model.shopify_source.stg_shopify__transaction,authorization_code,,The authorization code associated with the transaction.,
model.shopify_source.stg_shopify__transaction,created_timestamp,,The date and time when the transaction was created.,
model.shopify_source.stg_shopify__transaction,processed_timestamp,,The date and time when a transaction was processed.,
model.shopify_source.stg_shopify__transaction,device_id,,The ID for the device.,
model.shopify_source.stg_shopify__transaction,gateway,,The name of the gateway the transaction was issued through.,
model.shopify_source.stg_shopify__transaction,source_name,,The origin of the transaction.,
model.shopify_source.stg_shopify__transaction,message,,A string generated by the payment provider with additional information about why the transaction succeeded or failed.,
model.shopify_source.stg_shopify__transaction,currency,,The three-letter code (ISO 4217 format) for the currency used for the payment.,
model.shopify_source.stg_shopify__transaction,location_id,,The ID of the physical location where the transaction was processed.,
model.shopify_source.stg_shopify__transaction,parent_id,,The ID of an associated transaction.,
model.shopify_source.stg_shopify__transaction,payment_avs_result_code,,The response code from the address verification system.,
model.shopify_source.stg_shopify__transaction,payment_credit_card_bin,,"The issuer identification number (IIN), formerly known as bank identification number (BIN) of the customer's credit card.",
model.shopify_source.stg_shopify__transaction,payment_cvv_result_code,,"The response code from the credit card company indicating whether the customer entered the card security code, or card verification value, correctly.",
model.shopify_source.stg_shopify__transaction,payment_credit_card_number,,"The customer's credit card number, with most of the leading digits redacted.",
model.shopify_source.stg_shopify__transaction,payment_credit_card_company,,The name of the company that issued the customer's credit card.,
model.shopify_source.stg_shopify__transaction,kind,,The transaction's type.,
model.shopify_source.stg_shopify__transaction,receipt,,A transaction receipt attached to the transaction by the gateway.,
model.shopify_source.stg_shopify__transaction,currency_exchange_id,,The ID of the adjustment.,
model.shopify_source.stg_shopify__transaction,currency_exchange_adjustment,,The difference between the amounts on the associated transaction and the parent transaction.,
model.shopify_source.stg_shopify__transaction,currency_exchange_original_amount,,The amount of the parent transaction in the shop currency.,
model.shopify_source.stg_shopify__transaction,currency_exchange_final_amount,,The amount of the associated transaction in the shop currency.,
model.shopify_source.stg_shopify__transaction,currency_exchange_currency,,The shop currency.,
model.shopify_source.stg_shopify__transaction,error_code,,"A standardized error code, independent of the payment provider.",
model.shopify_source.stg_shopify__transaction,status,,The status of the transaction.,
model.shopify_source.stg_shopify__transaction,test,,Whether the transaction is a test transaction.,
model.shopify_source.stg_shopify__transaction,user_id,,"The ID for the user who was logged into the Shopify POS device when the order was processed, if applicable.",
model.shopify_source.stg_shopify__transaction,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify_source.stg_shopify__transaction,source_relation,,"The schema or database this record came from if you are making use of the `shopify_union_schemas` or `shopify_union_databases` variables, respectively. Empty string if you are not using either of these variables to union together multiple Shopify connectors.",
model.shopify_source.stg_shopify__transaction,authorization_expires_at,,The date and time (ISO 8601 format) when the Shopify Payments authorization expires.,
model.shopify_source.stg_shopify__fulfillment,_fivetran_synced,,The time when a record was last updated by Fivetran.,
model.shopify_source.stg_shopify__fulfillment,created_at,,The date and time when the fulfillment was created. The API returns this value in ISO 8601 format.,
model.shopify_source.stg_shopify__fulfillment,fulfillment_id,,The ID for the fulfillment.,
model.shopify_source.stg_shopify__fulfillment,location_id,,The unique identifier of the location that the fulfillment was processed at.,
model.shopify_source.stg_shopify__fulfillment,name,,"The uniquely identifying fulfillment name, consisting of two parts separated by a .. The first part represents the order name and the second part represents the fulfillment number.  The fulfillment number automatically increments depending on how many fulfillments are in an order (e.g. #1001.1, #1001.2).
",
model.shopify_source.stg_shopify__fulfillment,order_id,,The unique numeric identifier for the order.,
model.shopify_source.stg_shopify__fulfillment,service,,The fulfillment service associated with the fulfillment.,
