Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
88805,Gold,10-Jan-17,10-Jan-17,123052231,220200100241,2,70.8,17.8
89620,GOLD,10-Jan-17,10-Jan-17,123050198,220101500010,2,593.4,152.25
92062,Gold,10-Jan-17,10-Jan-17,123054324,240100100042,1,109.7,50.85
92305,Silver,10-Jan-17,10-Jan-17,123053023,220200300127,1,49.4,22.05
93777,Silver,10-Jan-17,14-Jan-17,123053954,220100300040,5,297.5,23.85
1500,Gold,11-Jan-17,11-Jan-17,123058149,230100500095,1,96.9,40
1517,Silver,11-Jan-17,11-Jan-17,123057791,220101400210,1,8.2,2.9
1864,GOLD,11-Jan-17,11-Jan-17,123057347,240800200001,2,339,67.8
4021,Silver,11-Jan-17,11-Jan-17,123057796,220200300106,1,78.3,35.75
8860,Gold,11-Jan-17,11-Jan-17,123058288,230100600028,1,96.7,48.45
12869,Gold,11-Jan-17,11-Jan-17,123057386,240100100665,2,83,17.25
13721,Gold,11-Jan-17,15-Jan-17,123058377,240800100039,2,171.6,39.9
14108,GOLD,11-Jan-17,11-Jan-17,123056864,220200100244,3,155.4,26
14750,Silver,11-Jan-17,11-Jan-17,123058396,220100500018,1,65.8,30
16839,SILVER,11-Jan-17,11-Jan-17,123058407,240300100004,2,34.8,8.1
19576,SILVER,11-Jan-17,11-Jan-17,123058472,240800100055,4,960.4,110.55
21511,Silver,11-Jan-17,11-Jan-17,123057405,220200300129,2,162.4,37.05
27086,Gold,11-Jan-17,11-Jan-17,123056471,220200300117,1,99.6,45.35
27262,Silver,11-Jan-17,11-Jan-17,123058593,230100100024,2,91,20.8
28414,Gold,11-Jan-17,11-Jan-17,123058641,240700300002,3,65.97,7.25
30692,Gold,11-Jan-17,17-Jan-17,123058671,210200600070,1,7.5,3.15
31131,Silver,11-Jan-17,11-Jan-17,123057454,220100700027,1,57.9,29.05
32325,Silver,11-Jan-17,11-Jan-17,123058756,220200100060,2,110.8,29.35
35990,Gold,11-Jan-17,27-Jan-17,123057862,240100200001,1,15.9,6.3
37244,Gold,11-Jan-17,11-Jan-17,123058888,220101400406,1,105.7,52.8
38222,Gold,11-Jan-17,11-Jan-17,123058903,230100100017,2,350.6,74.95
38943,GOLD,11-Jan-17,11-Jan-17,123057871,220101300006,1,27.3,12.25
39105,Silver,11-Jan-17,11-Jan-17,123058942,220200100066,2,173.2,43.4
39498,GOLD,11-Jan-17,11-Jan-17,123058955,230100700004,1,360,199
40740,Silver,11-Jan-17,11-Jan-17,123057462,220101400204,1,19.1,8.75
40973,Gold,11-Jan-17,11-Jan-17,123058972,220200200011,1,86.2,39.25
42708,Gold,11-Jan-17,11-Jan-17,123057471,240200100040,1,21.6,10.9
42773,GOLD,11-Jan-17,11-Jan-17,123059088,240300300026,2,67.6,14.25
43201,SILVER,11-Jan-17,11-Jan-17,123057874,230100200074,1,47.8,23.35
43617,Gold,11-Jan-17,11-Jan-17,123059116,230100500056,1,8,3.5
44399,Gold,11-Jan-17,11-Jan-17,123057047,230100600028,1,96.7,48.45
44465,GOLD,11-Jan-17,11-Jan-17,123056556,220100100153,1,50,25.1
45155,Silver,11-Jan-17,11-Jan-17,123057484,220100100155,1,37.1,18.65
45316,Gold,11-Jan-17,11-Jan-17,123057052,220100100275,1,35.2,17.7
45899,Gold,11-Jan-17,11-Jan-17,123059141,240800100014,2,602.2,136.75
48012,GOLD,11-Jan-17,11-Jan-17,123059188,230100700008,1,494.4,241
50902,GOLD,11-Jan-17,11-Jan-17,123059303,230100600022,1,84.1,42.15
55174,Gold,11-Jan-17,16-Jan-17,123059400,220200100160,1,34.9,17.55
55898,GOLD,11-Jan-17,17-Jan-17,123057511,220100100119,1,79.8,40
62063,Gold,11-Jan-17,12-Jan-17,123059666,240100400048,1,292.7,144.65
62532,Gold,11-Jan-17,11-Jan-17,123057110,220200100211,2,207,51.85
63717,Platinum,11-Jan-17,11-Jan-17,123057134,220101400021,1,54.1,24.55
65319,SILVER,11-Jan-17,11-Jan-17,123056133,230100500097,4,96,11.7
73160,Silver,11-Jan-17,11-Jan-17,123056619,220100700009,1,100.1,47.65
74514,Gold,11-Jan-17,11-Jan-17,123057154,240400300023,1,49.4,19.8
78917,GOLD,11-Jan-17,11-Jan-17,123057615,220200300101,1,130.4,58.05
79517,Gold,11-Jan-17,11-Jan-17,123057621,240200100066,1,288.8,140.55
80362,Gold,11-Jan-17,11-Jan-17,123057214,230100100053,2,92.6,20.9
80441,SILVER,11-Jan-17,11-Jan-17,123056186,220101200031,3,558.9,78.2
82284,Silver,11-Jan-17,11-Jan-17,123056195,230100500097,2,48,11.7
87303,SILVER,11-Jan-17,11-Jan-17,123056745,220200100171,2,112.6,31.05
87853,Silver,11-Jan-17,11-Jan-17,123058064,210201000147,2,39.4,9.1
89713,SILVER,11-Jan-17,11-Jan-17,123056770,240800200034,2,133.4,30.25
90143,Silver,11-Jan-17,11-Jan-17,123056778,240200200068,1,298.8,151.55
90421,Gold,11-Jan-17,11-Jan-17,123057316,240300100049,2,39.8,8.9
91565,SILVER,11-Jan-17,11-Jan-17,123056806,220200100030,1,74.3,37.25
93524,Silver,11-Jan-17,11-Jan-17,123056304,240700400011,3,54,8.2
508,Silver,12-Jan-17,12-Jan-17,123060996,240100100422,2,45.2,7.85
811,Gold,12-Jan-17,14-Jan-17,123060998,220200200038,1,38.2,18.95
1060,PLATINUM,12-Jan-17,15-Jan-17,123063602,230100100059,2,268.8,57.05
1653,Gold,12-Jan-17,16-Jan-17,123061813,240100100305,1,8.7,4
5220,Silver,12-Jan-17,12-Jan-17,123062406,220200100084,1,106.5,51.55
6510,GOLD,12-Jan-17,12-Jan-17,123060221,240400300023,1,49.4,19.8
7477,Gold,12-Jan-17,12-Jan-17,123061031,240100400086,1,94.6,47.25
7641,GOLD,12-Jan-17,12-Jan-17,123060253,220200100050,1,75.7,37.95
10508,Gold,12-Jan-17,17-Jan-17,123061040,240100100597,1,103.5,44.05
11107,Silver,12-Jan-17,12-Jan-17,123063254,240600100196,1,57.8,25.5
11470,Silver,12-Jan-17,12-Jan-17,123061108,240100400037,1,231,113.65
12895,Silver,12-Jan-17,12-Jan-17,123061117,220100100233,1,83.5,41.85
14466,GOLD,12-Jan-17,12-Jan-17,123060302,230100600005,1,129.8,63.2
14890,Silver,12-Jan-17,12-Jan-17,123060319,240500200135,1,47.9,23.8
15114,Gold,12-Jan-17,12-Jan-17,123062492,240100400128,1,192.4,89.9
16654,Gold,12-Jan-17,13-Jan-17,123064111,240200100169,2,34.8,8.1
19712,GOLD,12-Jan-17,12-Jan-17,123060368,230100100036,2,68.6,15.95
19788,Gold,12-Jan-17,12-Jan-17,123064156,230100500082,1,126.1,58.6
20319,Gold,12-Jan-17,15-Jan-17,123064171,240500100030,1,54.8,24.3
22035,Silver,12-Jan-17,12-Jan-17,123064201,210200600075,1,12.4,5.25
23458,SILVER,12-Jan-17,14-Jan-17,123061940,210200500012,1,79,32.8
28501,SILVER,12-Jan-17,12-Jan-17,123060459,230100700002,1,220,135
28925,Gold,12-Jan-17,16-Jan-17,123060480,220200200067,1,80.8,35.15
29037,Platinum,12-Jan-17,14-Jan-17,123060489,230100600030,1,86.3,41.4
30106,Gold,12-Jan-17,18-Jan-17,123060500,220200300082,1,71,32.3
33040,Silver,12-Jan-17,12-Jan-17,123061975,220100100566,1,59,29.6
33116,Silver,12-Jan-17,18-Jan-17,123064461,230100700011,1,252,103.95
33646,Silver,12-Jan-17,17-Jan-17,123064491,240500200075,1,29.7,12.4
34102,Gold,12-Jan-17,12-Jan-17,123059794,240100200008,1,30,12.45
34110,SILVER,12-Jan-17,16-Jan-17,123060562,240400200049,1,89.9,42.9
35188,SILVER,12-Jan-17,12-Jan-17,123064547,240100400010,1,100.9,50.4
35820,Gold,12-Jan-17,12-Jan-17,123064560,220200100149,1,55.8,28
35915,Gold,12-Jan-17,17-Jan-17,123059797,240100100142,2,3.6,0.75
36634,Silver,12-Jan-17,12-Jan-17,123060598,220200300084,1,120.2,54.7
37294,Silver,12-Jan-17,18-Jan-17,123062641,220101300023,1,50.2,23.8
37667,Silver,12-Jan-17,12-Jan-17,123060611,220100700003,1,108.7,53
39596,Silver,12-Jan-17,12-Jan-17,123064631,220100100143,1,88.1,44.15
39679,Silver,12-Jan-17,12-Jan-17,123064638,230100700008,1,494.4,241
41070,Silver,12-Jan-17,12-Jan-17,123062668,220200100166,1,142.9,71.55
41955,SILVER,12-Jan-17,12-Jan-17,123064731,240500100018,1,61,27.05
41973,Silver,12-Jan-17,12-Jan-17,123061270,240600100047,1,40.6,18.65
42153,Gold,12-Jan-17,12-Jan-17,123064745,240500200143,2,41.6,9.9
46379,GOLD,12-Jan-17,12-Jan-17,123064889,240200100221,1,99,49.6
46746,Gold,12-Jan-17,12-Jan-17,123062708,220200100229,1,165.5,82.85
48751,Gold,12-Jan-17,12-Jan-17,123064961,210200600110,1,25,11.35
49352,PLATINUM,12-Jan-17,12-Jan-17,123060739,220100100432,1,65,32.45
49366,Silver,12-Jan-17,12-Jan-17,123062714,220200300003,1,33.7,15.45
52622,Gold,12-Jan-17,16-Jan-17,123062051,240100100175,1,13.5,6.1
54545,Gold,12-Jan-17,12-Jan-17,123061325,240600100136,1,21,8.65
56103,Gold,12-Jan-17,12-Jan-17,123062746,240700400022,1,32.7,14.45
56259,Silver,12-Jan-17,12-Jan-17,123065116,210201000155,1,49.8,22.7
56361,Gold,12-Jan-17,12-Jan-17,123062064,240100100263,1,29.3,12.25
56659,Silver,12-Jan-17,14-Jan-17,123061350,240200200079,1,93.2,8.75
57720,Gold,12-Jan-17,16-Jan-17,123062962,220101400342,1,175.7,79.9
58413,Silver,12-Jan-17,17-Jan-17,123060810,220200100060,1,55.4,29.35
58655,Silver,12-Jan-17,12-Jan-17,123065181,230100500026,1,247.5,109.55
59747,Platinum,12-Jan-17,17-Jan-17,123065235,210201000040,1,39.6,18.05
60149,Gold,12-Jan-17,12-Jan-17,123065269,220101000002,1,17.7,8
60533,Gold,12-Jan-17,16-Jan-17,123062978,240300300036,2,368.2,76.8
61334,Silver,12-Jan-17,12-Jan-17,123063393,210200300054,1,14.5,7.35
61624,Gold,12-Jan-17,12-Jan-17,123060831,220200300051,1,58.6,26.7
61916,Gold,12-Jan-17,12-Jan-17,123062087,230100100049,2,115.8,24.4
63515,SILVER,12-Jan-17,17-Jan-17,123060890,240500100045,3,250.2,33.45
65624,SILVER,12-Jan-17,15-Jan-17,123065352,240100100175,1,13.5,6.1
72997,Silver,12-Jan-17,16-Jan-17,123059883,220100100218,2,73.4,18.45
74033,Silver,12-Jan-17,12-Jan-17,123062145,220100700042,1,83.2,35.3
74688,GOLD,12-Jan-17,16-Jan-17,123059901,240100100291,2,56.2,12.15
74866,Gold,12-Jan-17,15-Jan-17,123061786,210200300086,1,22.8,11.5
76398,GOLD,12-Jan-17,12-Jan-17,123060931,240100100152,1,169.8,82.95
78411,SILVER,12-Jan-17,12-Jan-17,123062206,220100100614,1,59.1,29.65
79544,Silver,12-Jan-17,12-Jan-17,123063106,240200100182,1,110.9,55.55
81630,SILVER,12-Jan-17,12-Jan-17,123061559,220200100008,3,174.3,29.15
81846,Silver,12-Jan-17,12-Jan-17,123062260,240700400036,1,6.2,2.75
81985,Silver,12-Jan-17,17-Jan-17,123061563,240200100189,1,42.7,21.45
82365,Silver,12-Jan-17,12-Jan-17,123062275,240100100498,1,9,3.5
82895,Silver,12-Jan-17,12-Jan-17,123062278,240700400007,1,18.3,8.1
83205,Silver,12-Jan-17,12-Jan-17,123062280,240700400034,1,13.2,5.95
83999,Gold,12-Jan-17,12-Jan-17,123063515,230100600033,1,85.1,40.65
84492,Silver,12-Jan-17,12-Jan-17,123063123,240700400007,1,18.3,8.1
85885,Silver,12-Jan-17,13-Jan-17,123063537,210200100005,1,13,5.75
86442,Gold,12-Jan-17,12-Jan-17,123060039,240600100004,2,107.8,22.35
86770,Silver,12-Jan-17,12-Jan-17,123062322,240600100107,1,26.2,11.7
86924,GOLD,12-Jan-17,12-Jan-17,123062332,220101100005,2,15.6,2.95
87791,Gold,12-Jan-17,12-Jan-17,123063578,240500100017,1,53.5,23.75
91075,Gold,12-Jan-17,17-Jan-17,123062362,210201000125,1,51.3,23.4
92203,Silver,12-Jan-17,18-Jan-17,123062369,240100300001,1,35.5,17.9
646,Silver,13-Jan-17,13-Jan-17,123069269,240100400022,1,187.3,87.35
2307,Gold,13-Jan-17,16-Jan-17,123065890,230100600023,1,73.4,36.8
2353,GOLD,13-Jan-17,13-Jan-17,123069340,220100100299,1,63.8,32
2411,Silver,13-Jan-17,20-Jan-17,123068144,220200100099,1,157.8,79
3290,Gold,13-Jan-17,13-Jan-17,123065912,220200300133,2,56.4,12.95
3489,Silver,13-Jan-17,15-Jan-17,123067606,210200100014,1,35,15.65
4644,Gold,13-Jan-17,17-Jan-17,123069372,240500100048,1,42.6,17.1
6723,Gold,13-Jan-17,13-Jan-17,123067003,210200600085,1,36.6,16.55
10190,Silver,13-Jan-17,13-Jan-17,123067625,230100500082,1,126.1,58.6
10310,Gold,13-Jan-17,15-Jan-17,123067627,220101200009,1,106.8,42.8
10352,Gold,13-Jan-17,15-Jan-17,123066004,230100100013,2,226.2,58.9
10622,Silver,13-Jan-17,16-Jan-17,123068177,220100100581,1,38.7,19.45
11005,SILVER,13-Jan-17,13-Jan-17,123068179,210201000183,1,36.7,16.75
11094,Silver,13-Jan-17,16-Jan-17,123065395,220100100580,2,113,28.35
12838,Gold,13-Jan-17,15-Jan-17,123069549,240500200069,1,10.2,4.85
13943,Gold,13-Jan-17,13-Jan-17,123069578,230100100013,4,452.4,58.9
15206,SILVER,13-Jan-17,13-Jan-17,123065399,240700400004,1,13.2,5.95
15301,GOLD,13-Jan-17,13-Jan-17,123068192,220200200043,1,36.9,18.3
17225,Gold,13-Jan-17,13-Jan-17,123066096,240100100185,1,171.9,80.2
17625,Gold,13-Jan-17,14-Jan-17,123066102,220200100224,1,144.9,72.55
17938,Gold,13-Jan-17,13-Jan-17,123067645,220200100201,1,107.4,53.8
19165,Silver,13-Jan-17,13-Jan-17,123069037,210201000096,1,22.9,10.45
20103,Platinum,13-Jan-17,13-Jan-17,123068574,240100400142,1,153.8,77
20463,Gold,13-Jan-17,19-Jan-17,123067669,240100100582,2,71,14.85
20473,Silver,13-Jan-17,18-Jan-17,123069683,240800100043,2,805.6,171.25
22405,Silver,13-Jan-17,13-Jan-17,123065420,220101400056,3,124.8,18.5
22725,Gold,13-Jan-17,13-Jan-17,123069748,230100600023,1,73.4,36.8
23182,Silver,13-Jan-17,14-Jan-17,123068246,220200300103,3,168.9,25.05
23907,GOLD,13-Jan-17,14-Jan-17,123069786,240100400046,1,328.3,165.95
29155,Gold,13-Jan-17,17-Jan-17,123069059,220200200069,1,103.1,44.8
30069,Gold,13-Jan-17,13-Jan-17,123068281,240100200012,2,64.4,13.35
33415,Silver,13-Jan-17,17-Jan-17,123068583,220101400326,1,31.9,14.6
33567,Silver,13-Jan-17,17-Jan-17,123067093,220200200025,1,71.5,31.65
34176,Silver,13-Jan-17,18-Jan-17,123066812,240500200081,1,126.8,52.9
37641,Silver,13-Jan-17,17-Jan-17,123067130,240600100115,1,47.9,20
38150,Silver,13-Jan-17,19-Jan-17,123070166,240100100710,1,34.3,14.35
38343,SILVER,13-Jan-17,13-Jan-17,123070178,240100400121,1,116.5,56.8
38474,Silver,13-Jan-17,21-Jan-17,123067143,220100100218,1,36.7,18.45
38898,Gold,13-Jan-17,13-Jan-17,123068322,240200100166,1,54.7,26.05
39662,Gold,13-Jan-17,13-Jan-17,123070248,240400300026,1,92.7,40.3
40546,GOLD,13-Jan-17,13-Jan-17,123070300,230100100058,2,96.6,20.5
41889,SILVER,13-Jan-17,13-Jan-17,123067166,240600100047,1,40.6,18.65
43229,SILVER,13-Jan-17,15-Jan-17,123066366,240400200057,1,128.5,58.05
44659,SILVER,13-Jan-17,13-Jan-17,123068384,220200100056,1,143.7,71.95
44970,GOLD,13-Jan-17,18-Jan-17,123067181,240100100322,2,511.2,127.75
45112,SILVER,13-Jan-17,17-Jan-17,123066826,240500100033,1,65.4,28.95
46517,Gold,13-Jan-17,13-Jan-17,123070423,230100500081,1,73,30.35
46780,Silver,13-Jan-17,13-Jan-17,123070442,220200100108,2,270.4,67.7
48598,Silver,13-Jan-17,13-Jan-17,123069094,230100100043,2,164,32.9
55867,Gold,13-Jan-17,13-Jan-17,123068440,220200100139,1,57.3,28.75
56361,Gold,13-Jan-17,13-Jan-17,123067793,220200300015,1,115,52.4
58127,Gold,13-Jan-17,13-Jan-17,123067266,220101400189,1,4.8,2.2
60165,SILVER,13-Jan-17,18-Jan-17,123066663,230100500056,1,8,3.5
63129,SILVER,13-Jan-17,13-Jan-17,123070947,220100100631,1,57.1,28.65
70421,Gold,13-Jan-17,13-Jan-17,123066886,220200100016,1,124.4,62.3
71085,GOLD,13-Jan-17,13-Jan-17,123067319,220200300036,1,93.8,41.75
71102,Silver,13-Jan-17,13-Jan-17,123067325,240600100066,1,18.3,7.4
71258,Gold,13-Jan-17,18-Jan-17,123067849,210200200014,1,24.2,10.6
71850,Gold,13-Jan-17,13-Jan-17,123069126,230100500004,1,3.2,1.35
72183,Gold,13-Jan-17,13-Jan-17,123067352,220200300025,2,162.8,37.15
72606,GOLD,13-Jan-17,13-Jan-17,123068762,220200200038,2,76.4,18.95
72614,Gold,13-Jan-17,13-Jan-17,123068766,240700400008,1,27.9,12.1
74665,SILVER,13-Jan-17,13-Jan-17,123067370,220200200057,1,62.3,28.35
76510,Silver,13-Jan-17,13-Jan-17,123067882,240800200021,4,358.8,38.9
79550,Silver,13-Jan-17,13-Jan-17,123068845,220101400197,1,34.6,15.5
82650,Silver,13-Jan-17,15-Jan-17,123067976,240100100065,1,34.7,13.8
82824,SILVER,13-Jan-17,13-Jan-17,123065662,230100500013,2,18.8,4.75
83111,Silver,13-Jan-17,13-Jan-17,123065669,220100500026,2,126,28.7
86013,GOLD,13-Jan-17,18-Jan-17,123065703,220100700038,2,200.4,47.75
88057,Silver,13-Jan-17,13-Jan-17,123067558,220200300116,2,168.4,38.35
89049,Gold,13-Jan-17,13-Jan-17,123068963,230100500094,1,86.6,34.1
89081,Gold,13-Jan-17,14-Jan-17,123066955,240500200011,1,30.8,14.35
90133,Gold,13-Jan-17,13-Jan-17,123068967,220100100516,1,40.2,20.2
90941,Gold,13-Jan-17,13-Jan-17,123068061,210200400089,1,42.6,21.4
91679,Gold,13-Jan-17,13-Jan-17,123065791,230100500075,2,363,76.3
91683,Silver,13-Jan-17,13-Jan-17,123069200,220101000001,1,18.2,8.2
93357,Gold,13-Jan-17,15-Jan-17,123065823,220100100432,2,130,32.45
93905,Gold,13-Jan-17,13-Jan-17,123067582,220200200050,1,107.5,53.85
123,Gold,14-Jan-17,18-Jan-17,123073647,220101400215,1,18.2,8.45
1148,SILVER,14-Jan-17,14-Jan-17,123074940,210200600056,1,50.4,22.75
1763,Silver,14-Jan-17,14-Jan-17,123074949,220100100530,1,52.2,26.2
2868,Gold,14-Jan-17,15-Jan-17,123074960,240100400043,1,266,131.5
3297,Silver,14-Jan-17,14-Jan-17,123074967,220100100185,1,97.6,48.9
4123,Silver,14-Jan-17,14-Jan-17,123074994,220100100305,1,57.3,28.75
6738,Silver,14-Jan-17,16-Jan-17,123075088,240100400084,1,63.8,31.85
6788,Gold,14-Jan-17,19-Jan-17,123075089,230100100002,2,401.4,85.35
8272,GOLD,14-Jan-17,14-Jan-17,123073712,230100700004,1,360,199
8370,Silver,14-Jan-17,14-Jan-17,123073191,240100300004,1,22.9,9.1
8412,Silver,14-Jan-17,17-Jan-17,123072511,230100500011,1,67.8,30.8
10489,Gold,14-Jan-17,14-Jan-17,123075160,240500100017,2,107,23.75
11399,Silver,14-Jan-17,14-Jan-17,123075207,230100100040,2,341.2,70.95
13701,Silver,14-Jan-17,14-Jan-17,123071854,210201000086,1,17.1,7.65
14535,Gold,14-Jan-17,14-Jan-17,123073736,220100800036,1,41.8,19.9
16121,Gold,14-Jan-17,14-Jan-17,123073747,230100700004,1,360,199
16455,GOLD,14-Jan-17,20-Jan-17,123072579,240200100180,1,121.6,62.9
19795,Gold,14-Jan-17,14-Jan-17,123075418,220200200068,1,100.9,43.9
20483,GOLD,14-Jan-17,16-Jan-17,123074901,230100500077,1,173,72.75
20534,Silver,14-Jan-17,15-Jan-17,123075429,240100400143,1,165,82.6
21078,Gold,14-Jan-17,14-Jan-17,123074608,230100700008,1,494.4,241
21954,GOLD,14-Jan-17,14-Jan-17,123074123,220200200014,1,90,40.9
28638,Silver,14-Jan-17,14-Jan-17,123075545,220100300018,2,51.2,12.1
30201,Silver,14-Jan-17,14-Jan-17,123073267,220101400263,1,132.2,60.25
32164,GOLD,14-Jan-17,18-Jan-17,123075628,230100100057,2,55.8,13.45
32382,Silver,14-Jan-17,20-Jan-17,123075630,240500200145,2,25.2,5.95
32545,Silver,14-Jan-17,14-Jan-17,123073856,220200100099,1,157.8,79
33584,Platinum,14-Jan-17,14-Jan-17,123075642,240100200001,3,47.7,6.3
34238,Gold,14-Jan-17,14-Jan-17,123075675,220100100207,4,218.8,27.45
34553,Silver,14-Jan-17,14-Jan-17,123074175,240200100052,1,99.7,51.4
36183,Gold,14-Jan-17,14-Jan-17,123072373,240200100232,1,28.2,14.2
38586,Silver,14-Jan-17,15-Jan-17,123075776,240100100386,2,79,16.55
39507,Silver,14-Jan-17,14-Jan-17,123075779,240500100003,1,52.6,24
43072,Silver,14-Jan-17,14-Jan-17,123073901,240100100099,1,2.4,2.2
43776,Silver,14-Jan-17,17-Jan-17,123075894,240100400085,1,64.5,30.95
43789,Silver,14-Jan-17,14-Jan-17,123074215,220200100156,1,112.7,56.45
45483,GOLD,14-Jan-17,14-Jan-17,123075953,240500100044,1,71.2,28.5
47015,Silver,14-Jan-17,14-Jan-17,123072123,220200300136,1,35.8,16.3
47334,GOLD,14-Jan-17,16-Jan-17,123072717,210200600051,1,49.4,22.3
48677,SILVER,14-Jan-17,14-Jan-17,123072720,220101400138,1,46.7,23.45
50462,Silver,14-Jan-17,14-Jan-17,123072745,220200100061,1,75.6,37.9
51576,Gold,14-Jan-17,14-Jan-17,123072751,240400200049,1,89.9,42.9
53268,Silver,14-Jan-17,19-Jan-17,123076128,230100700008,1,494.4,241
54378,Silver,14-Jan-17,16-Jan-17,123072161,220200300161,1,22.6,9.65
54495,Gold,14-Jan-17,14-Jan-17,123072171,220200200026,2,185.8,42.55
56163,Silver,14-Jan-17,16-Jan-17,123074241,220100600008,1,294.2,140.05
56343,Silver,14-Jan-17,14-Jan-17,123076177,220100100483,1,32.2,19.4
57194,Gold,14-Jan-17,14-Jan-17,123073999,220200100240,1,40,20.1
57897,Platinum,14-Jan-17,14-Jan-17,123074732,240700400030,1,21.7,9.45
59094,Gold,14-Jan-17,23-Jan-17,123073372,210200300119,1,39.6,19.75
59447,SILVER,14-Jan-17,14-Jan-17,123072220,240100100362,1,10.2,4.45
61499,Silver,14-Jan-17,14-Jan-17,123072254,230100600039,1,106.8,51.1
61542,Gold,14-Jan-17,14-Jan-17,123072256,220101400385,1,24.8,12.35
61855,Silver,14-Jan-17,14-Jan-17,123076362,230100400001,2,35.6,8.4
63605,Gold,14-Jan-17,16-Jan-17,123072259,230100600022,1,84.1,42.15
63689,Gold,14-Jan-17,14-Jan-17,123072262,230100200047,1,72.7,35.2
70287,SILVER,14-Jan-17,14-Jan-17,123074277,240200200026,1,96.3,38.55
71069,Gold,14-Jan-17,14-Jan-17,123072408,240400200023,1,131.7,55
71616,Gold,14-Jan-17,14-Jan-17,123073424,220100100380,1,74,36.95
72096,Silver,14-Jan-17,14-Jan-17,123074298,240200200029,1,17.3,6.75
72417,Gold,14-Jan-17,14-Jan-17,123073431,230100100002,2,401.4,85.35
72893,Gold,14-Jan-17,14-Jan-17,123074323,230100100034,4,310.8,32.25
74641,Gold,14-Jan-17,19-Jan-17,123072906,240600100085,1,6,2.45
75096,Gold,14-Jan-17,14-Jan-17,123073451,220101100018,1,17.1,7.15
77535,Gold,14-Jan-17,14-Jan-17,123074386,220100100142,1,27.9,14.05
78695,Gold,14-Jan-17,19-Jan-17,123072435,240400200097,1,416.8,124.2
80527,Gold,14-Jan-17,14-Jan-17,123074416,220100500026,1,63,28.7
80691,Silver,14-Jan-17,16-Jan-17,123071732,240300200064,2,76.4,15.1
80718,Silver,14-Jan-17,14-Jan-17,123074830,210200100005,1,13,5.75
81168,Silver,14-Jan-17,14-Jan-17,123074423,220100100356,1,35.2,17.7
81453,Silver,14-Jan-17,14-Jan-17,123072952,220200100092,1,83,41.6
81818,Gold,14-Jan-17,14-Jan-17,123074440,220200100116,1,180.7,90.45
82233,Gold,14-Jan-17,14-Jan-17,123071556,240100100661,2,46.4,9.95
82870,Gold,14-Jan-17,14-Jan-17,123072453,220200100029,1,104.3,52.25
87873,Silver,14-Jan-17,15-Jan-17,123073557,240100100434,1,15.3,7.5
88321,Silver,14-Jan-17,14-Jan-17,123073047,230100600022,1,84.1,42.15
89209,SILVER,14-Jan-17,18-Jan-17,123073056,230100600031,1,88.5,42.45
89437,Gold,14-Jan-17,14-Jan-17,123073576,230100100014,2,640.8,145
89853,Gold,14-Jan-17,14-Jan-17,123074886,220101400370,1,49.8,23.6
91786,Gold,14-Jan-17,14-Jan-17,123073621,240100400069,1,93.3,39.95
93639,Gold,14-Jan-17,14-Jan-17,123073121,220200300136,1,35.8,16.3
5,Gold,15-Jan-17,19-Jan-17,123080101,230100500026,1,247.5,109.55
2125,Silver,15-Jan-17,15-Jan-17,123079730,220200100107,1,179,89.6
3733,Silver,15-Jan-17,15-Jan-17,123079037,220200200014,1,90,40.9
3987,Gold,15-Jan-17,15-Jan-17,123080194,240800200008,4,601,60.1
5695,Silver,15-Jan-17,15-Jan-17,123079071,240100400113,1,238.4,116.35
5836,Silver,15-Jan-17,18-Jan-17,123076863,220200100160,2,69.8,17.55
9160,Silver,15-Jan-17,15-Jan-17,123076929,220200100098,1,120.7,66.5
10145,SILVER,15-Jan-17,15-Jan-17,123080286,240500200016,3,95.1,14.5
10187,Silver,15-Jan-17,15-Jan-17,123080292,220100100134,1,45.5,22.85
10460,Silver,15-Jan-17,17-Jan-17,123076477,220101300006,2,54.6,12.25
12097,Silver,15-Jan-17,15-Jan-17,123077962,210201000130,1,29.6,13.2
12895,Silver,15-Jan-17,15-Jan-17,123077969,220200300133,1,28.2,12.95
13082,Silver,15-Jan-17,15-Jan-17,123076993,240500100017,1,53.5,23.75
14093,Silver,15-Jan-17,20-Jan-17,123079099,220100100135,1,35.7,17.95
15465,Gold,15-Jan-17,21-Jan-17,123080442,240600100107,1,26.2,11.7
15525,Silver,15-Jan-17,18-Jan-17,123080462,240100100184,1,183.1,85.4
16109,Silver,15-Jan-17,20-Jan-17,123080484,240100100604,2,167.8,35
16178,Silver,15-Jan-17,15-Jan-17,123077038,220100100036,1,41.2,20.7
16934,Gold,15-Jan-17,15-Jan-17,123080528,220100700002,1,169.5,80.85
16958,Gold,15-Jan-17,15-Jan-17,123080535,220100100076,1,34.9,17.55
17794,SILVER,15-Jan-17,15-Jan-17,123080579,220101400263,1,132.2,60.25
18173,Gold,15-Jan-17,15-Jan-17,123077074,240500100004,1,63.5,28
20249,GOLD,15-Jan-17,17-Jan-17,123079783,230100600028,1,96.7,48.45
20265,Silver,15-Jan-17,18-Jan-17,123077116,220200100238,1,209.3,104.6
20680,Gold,15-Jan-17,20-Jan-17,123077132,220200200009,1,59,26.85
21873,Silver,15-Jan-17,15-Jan-17,123076513,240100100736,2,138.2,29.8
