input_model,input_column,tags,output_model,output_columns
model.hubspot.hubspot__email_sends,was_unsubcribed,"{""Aggregation"":""This column is likely used to calculate the total_unsubscribes and total_unique_unsubscribes in the output""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""total_unsubscribes"":""Aggregated count of all unsubscribes"",""total_unique_unsubscribes"":""Aggregated count of unique unsubscribes""}"
model.hubspot_source.stg_hubspot__contact_list_member,contact_id,"{""Integration"":""This column is used as a key to join the email_sends table with the contact_list_member table.""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,
model.hubspot_source.stg_hubspot__contact_list_member,contact_list_id,"{""Integration"":""This column is used in the LEFT JOIN operation to connect email sends with contact lists."",""Filtering"":""It's used in the WHERE clause to filter out null values."",""Aggregation"":""It's used in the GROUP BY clause to aggregate email metrics per contact list.""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""contact_list_id"":""This column is directly copied to the output.""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied to the output without transformation"",""Integration"":""Used as part of the LEFT JOIN operation""}",model.hubspot.hubspot__email_event_sent,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied to the output"",""Cleaning"":""COALESCE is used to set a default value of FALSE if the column is NULL""}",model.hubspot.hubspot__email_event_sent,"{""is_contact_deleted"":""Copied to the output with COALESCE applied""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""Used as the key to join with the recipient_email_address from the events table""}",model.hubspot.hubspot__email_event_sent,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join between the contacts table and the events_joined CTE""}",model.hubspot.hubspot__email_event_sent,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""created_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""email_campaign_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join with the base table""}",model.hubspot.hubspot__email_event_sent,"{""event_id"":""Indirectly mapped, as it's used for joining but also exists in the base table""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_sent,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""email_send_id"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""email_send_timestamp"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event_sent,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_sent,bcc_emails,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""bcc_emails"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_sent,cc_emails,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""cc_emails"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_sent,email_subject,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""email_subject"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_sent,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""This column is used as the key to join with the events table""}",model.hubspot.hubspot__email_event_sent,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_sent,from_email,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""from_email"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_sent,reply_to_email,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_sent,"{""reply_to_email"":""Directly copied to the output""}"
model.hubspot.hubspot__engagements,engagement_id,"{""Integration"":""Used to join the engagements table with the engagement_companies table""}",model.hubspot.hubspot__companies,
model.hubspot.hubspot__engagements,engagement_type,"{""Aggregation"":""Used to count different types of engagements"",""Featurization"":""Used to create separate counts for each engagement type""}",model.hubspot.hubspot__companies,"{""count_engagement_notes"":""Counted when engagement_type = 'NOTE'"",""count_engagement_tasks"":""Counted when engagement_type = 'TASK'"",""count_engagement_calls"":""Counted when engagement_type = 'CALL'"",""count_engagement_meetings"":""Counted when engagement_type = 'MEETING'"",""count_engagement_emails"":""Counted when engagement_type = 'EMAIL'"",""count_engagement_incoming_emails"":""Counted when engagement_type = 'INCOMING_EMAIL'"",""count_engagement_forwarded_emails"":""Counted when engagement_type = 'FORWARDED_EMAIL'""}"
model.hubspot.hubspot__engagements,company_ids,"{""Integration"":""This column is indirectly used through the join between engagements and engagement_companies tables using the engagement_id."",""Aggregation"":""The company_id (derived from this list) is used to group engagements by company.""}",model.hubspot.hubspot__companies,"{""company_id"":""The company_id is used to link engagements to companies and is ultimately mapped to the company_id in the final output."",""count_engagement_notes"":""Aggregated count based on this column and engagement_type."",""count_engagement_tasks"":""Aggregated count based on this column and engagement_type."",""count_engagement_calls"":""Aggregated count based on this column and engagement_type."",""count_engagement_meetings"":""Aggregated count based on this column and engagement_type."",""count_engagement_emails"":""Aggregated count based on this column and engagement_type."",""count_engagement_incoming_emails"":""Aggregated count based on this column and engagement_type."",""count_engagement_forwarded_emails"":""Aggregated count based on this column and engagement_type.""}"
model.hubspot_source.stg_hubspot__company,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,is_company_deleted,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""is_company_deleted"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,company_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""Used as the key to join the companies table with the engagement_companies_agg CTE""}",model.hubspot.hubspot__companies,"{""company_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,company_name,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""company_name"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,description,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""description"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,created_date,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""created_date"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,industry,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""industry"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,street_address,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""street_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,street_address_2,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""street_address_2"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,city,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""city"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__company,state,"{""Direct"":""The state column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""state"":""It is directly mapped to the output 'state' column""}"
model.hubspot_source.stg_hubspot__company,country,"{""Direct"":""The country column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""country"":""It is directly mapped to the output 'country' column""}"
model.hubspot_source.stg_hubspot__company,company_annual_revenue,"{""Direct"":""The company_annual_revenue column is directly copied without any transformation""}",model.hubspot.hubspot__companies,"{""company_annual_revenue"":""It is directly mapped to the output 'company_annual_revenue' column""}"
model.hubspot_source.stg_hubspot__engagement_company,company_id,"{""Integration"":""Used as a key to join tables"",""Aggregation"":""Used as the grouping key for aggregating engagement counts""}",model.hubspot.hubspot__companies,"{""company_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement_company,engagement_id,"{""Integration"":""Used to join with the engagements table""}",model.hubspot.hubspot__companies,
model.hubspot_source.stg_hubspot__engagement_company,engagement_type,"{""Featurization"":""Used to categorize different types of engagements"",""Aggregation"":""Used in CASE statements to count different engagement types""}",model.hubspot.hubspot__companies,"{""count_engagement_notes"":""Aggregated count when engagement_type = 'NOTE'"",""count_engagement_tasks"":""Aggregated count when engagement_type = 'TASK'"",""count_engagement_calls"":""Aggregated count when engagement_type = 'CALL'"",""count_engagement_meetings"":""Aggregated count when engagement_type = 'MEETING'"",""count_engagement_emails"":""Aggregated count when engagement_type = 'EMAIL'"",""count_engagement_incoming_emails"":""Aggregated count when engagement_type = 'INCOMING_EMAIL'"",""count_engagement_forwarded_emails"":""Aggregated count when engagement_type = 'FORWARDED_EMAIL'""}"
model.hubspot.hubspot__engagements,engagement_id,"{""Integration"":""Used to join engagements with engagement_deals table""}",model.hubspot.hubspot__deals,
model.hubspot.hubspot__engagements,engagement_type,"{""Aggregation"":""Used to count different types of engagements""}",model.hubspot.hubspot__deals,"{""count_engagement_notes"":""Aggregated into this output column"",""count_engagement_tasks"":""Aggregated into this output column"",""count_engagement_calls"":""Aggregated into this output column"",""count_engagement_meetings"":""Aggregated into this output column"",""count_engagement_emails"":""Aggregated into this output column"",""count_engagement_incoming_emails"":""Aggregated into this output column"",""count_engagement_forwarded_emails"":""Aggregated into this output column""}"
model.hubspot.hubspot__engagements,deal_ids,"{""Integration"":""This column is used to join the engagements table with the engagement_deals table"",""Aggregation"":""It's indirectly used for aggregation after joining with engagement_deals""}",model.hubspot.hubspot__deals,"{""count_engagement_notes"":""Aggregated count of engagements where type is 'NOTE'"",""count_engagement_tasks"":""Aggregated count of engagements where type is 'TASK'"",""count_engagement_calls"":""Aggregated count of engagements where type is 'CALL'"",""count_engagement_meetings"":""Aggregated count of engagements where type is 'MEETING'"",""count_engagement_emails"":""Aggregated count of engagements where type is 'EMAIL'"",""count_engagement_incoming_emails"":""Aggregated count of engagements where type is 'INCOMING_EMAIL'"",""count_engagement_forwarded_emails"":""Aggregated count of engagements where type is 'FORWARDED_EMAIL'""}"
model.hubspot_source.stg_hubspot__engagement_deal,deal_id,"{""Integration"":""Used as a key to join with the deals_enhanced table"",""Aggregation"":""Used as the grouping column for engagement counts""}",model.hubspot.hubspot__deals,"{""deal_id"":""Indirectly mapped as it's used to join and aggregate, but not directly output""}"
model.hubspot_source.stg_hubspot__engagement_deal,engagement_id,"{""Integration"":""Used to join with the engagements table""}",model.hubspot.hubspot__deals,
model.hubspot_source.stg_hubspot__engagement_deal,engagement_type,"{""Featurization"":""Used to create separate count features for different engagement types"",""Aggregation"":""Aggregated to create count features""}",model.hubspot.hubspot__deals,"{""count_engagement_notes"":""Aggregated count when engagement_type = 'NOTE'"",""count_engagement_tasks"":""Aggregated count when engagement_type = 'TASK'"",""count_engagement_calls"":""Aggregated count when engagement_type = 'CALL'"",""count_engagement_meetings"":""Aggregated count when engagement_type = 'MEETING'"",""count_engagement_emails"":""Aggregated count when engagement_type = 'EMAIL'"",""count_engagement_incoming_emails"":""Aggregated count when engagement_type = 'INCOMING_EMAIL'"",""count_engagement_forwarded_emails"":""Aggregated count when engagement_type = 'FORWARDED_EMAIL'""}"
model.hubspot.hubspot__engagements,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot.hubspot__engagements,created_timestamp,"{""Integration"":""This column is used in a COALESCE function to determine the final created_timestamp""}",model.hubspot.hubspot__engagement_emails,"{""created_timestamp"":""Used in COALESCE with base.created_timestamp""}"
model.hubspot.hubspot__engagements,engagement_id,"{""Integration"":""This column is used as the key to join the engagements table with the base table""}",model.hubspot.hubspot__engagement_emails,
model.hubspot.hubspot__engagements,engagement_type,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""engagement_type"":""Directly copied""}"
model.hubspot.hubspot__engagements,is_active,"{""Integration"":""This column is used in a COALESCE function to determine the final is_active status""}",model.hubspot.hubspot__engagement_emails,"{""is_active"":""Used in COALESCE with NOT base._fivetran_deleted""}"
model.hubspot.hubspot__engagements,occurred_timestamp,"{""Integration"":""This column is used in a COALESCE function to determine the final occurred_timestamp""}",model.hubspot.hubspot__engagement_emails,"{""occurred_timestamp"":""Used in COALESCE with base.occurred_timestamp""}"
model.hubspot.hubspot__engagements,owner_id,"{""Integration"":""This column is used in a COALESCE function to determine the final owner_id""}",model.hubspot.hubspot__engagement_emails,"{""owner_id"":""Used in COALESCE with base.owner_id""}"
model.hubspot.hubspot__engagements,contact_ids,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""contact_ids"":""Directly copied to the output""}"
model.hubspot.hubspot__engagements,deal_ids,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""deal_ids"":""Directly copied to the output""}"
model.hubspot.hubspot__engagements,company_ids,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""company_ids"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement_email,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_email,_fivetran_deleted,"{""Cleaning"":""This column is used in a COALESCE function to determine the 'is_active' status""}",model.hubspot.hubspot__engagement_emails,"{""is_active"":""Used in COALESCE(engagements.is_active, NOT base._fivetran_deleted)""}"
model.hubspot_source.stg_hubspot__engagement_email,engagement_id,"{""Integration"":""This column is used as the key to join the base table with the engagements table""}",model.hubspot.hubspot__engagement_emails,"{""engagement_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_email,engagement_type,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""engagement_type"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_email,created_timestamp,"{""Cleaning"":""This column is used in a COALESCE function to determine the final created_timestamp""}",model.hubspot.hubspot__engagement_emails,"{""created_timestamp"":""Used in COALESCE(engagements.created_timestamp, base.created_timestamp)""}"
model.hubspot_source.stg_hubspot__engagement_email,occurred_timestamp,"{""Cleaning"":""This column is used in a COALESCE function to determine the final occurred_timestamp""}",model.hubspot.hubspot__engagement_emails,"{""occurred_timestamp"":""Used in COALESCE(engagements.occurred_timestamp, base.occurred_timestamp)""}"
model.hubspot_source.stg_hubspot__engagement_email,owner_id,"{""Cleaning"":""This column is used in a COALESCE function to determine the final owner_id""}",model.hubspot.hubspot__engagement_emails,"{""owner_id"":""Used in COALESCE(engagements.owner_id, base.owner_id)""}"
model.hubspot_source.stg_hubspot__engagement_email,team_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""team_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_email,all_owner_ids,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""all_owner_ids"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_email,all_team_ids,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""all_team_ids"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_email,email_subject,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""email_subject"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement_email,email_text,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""email_text"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement_email,lastmodifieddate,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""lastmodifieddate"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement_email,modified_by,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_emails,"{""modified_by"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__deal_property_history,change_source,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__deal_history,"{""change_source"":""Directly copied""}"
model.hubspot_source.stg_hubspot__deal_property_history,change_source_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__deal_history,"{""change_source_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__deal_property_history,change_timestamp,"{""Direct"":""The column is directly copied as valid_from"",""Other"":""Used in LEAD function to calculate valid_to"",""Featurization"":""Used in MD5 function to create a unique id""}",model.hubspot.hubspot__deal_history,"{""valid_from"":""Directly copied"",""valid_to"":""Used in LEAD function"",""id"":""Part of MD5 hash""}"
model.hubspot_source.stg_hubspot__deal_property_history,deal_id,"{""Direct"":""The column is directly copied"",""Deduplication"":""Used in PARTITION BY clause for windowing"",""Featurization"":""Used in MD5 function to create a unique id""}",model.hubspot.hubspot__deal_history,"{""deal_id"":""Directly copied"",""id"":""Part of MD5 hash""}"
model.hubspot_source.stg_hubspot__deal_property_history,field_name,"{""Direct"":""The column is directly copied"",""Deduplication"":""Used in PARTITION BY clause for windowing"",""Featurization"":""Used in MD5 function to create a unique id""}",model.hubspot.hubspot__deal_history,"{""field_name"":""Directly copied"",""id"":""Part of MD5 hash""}"
model.hubspot_source.stg_hubspot__deal_property_history,new_value,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__deal_history,"{""new_value"":""Directly copied""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,_fivetran_deleted,"{""Cleaning"":""The column is cast to BOOLEAN and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""is_deal_pipeline_stage_deleted"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast to TIMESTAMP"",""Direct"":""The column is directly copied after casting""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,active,"{""Cleaning"":""The column is cast to BOOLEAN and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""is_active"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,closed_won,"{""Cleaning"":""The column is cast to BOOLEAN and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""is_closed_won"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,display_order,"{""Cleaning"":""The column is cast to INT"",""Direct"":""The column is directly copied after casting""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""display_order"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,probability,"{""Cleaning"":""The column is cast to FLOAT"",""Direct"":""The column is directly copied after casting""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""probability"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,stage_id,"{""Cleaning"":""The column is cast to TEXT and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""deal_pipeline_stage_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,label,"{""Cleaning"":""The column is cast to TEXT and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""pipeline_stage_label"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,pipeline_id,"{""Cleaning"":""The column is cast to TEXT and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""deal_pipeline_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,created_at,"{""Cleaning"":""The column is cast to TIMESTAMP and renamed""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""deal_pipeline_stage_created_at"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_pipeline_stage_tmp,updated_at,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cleaned by casting it to a TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__deal_pipeline_stage,"{""deal_pipeline_stage_updated_at"":""The 'updated_at' column is directly mapped to 'deal_pipeline_stage_updated_at' with a TIMESTAMP cast""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,id,"{""Cleaning"":""The column is cast as INT and renamed""}",model.hubspot_source.stg_hubspot__contact_list,"{""contact_list_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,_fivetran_deleted,"{""Cleaning"":""The column is renamed with an 'is_' prefix""}",model.hubspot_source.stg_hubspot__contact_list,"{""is_contact_list_deleted"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__contact_list,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,created_at,"{""Cleaning"":""The column is cast as TIMESTAMP and renamed""}",model.hubspot_source.stg_hubspot__contact_list,"{""created_timestamp"":""Mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,deleteable,"{""Cleaning"":""The column is renamed with an 'is_' prefix""}",model.hubspot_source.stg_hubspot__contact_list,"{""is_deletable"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,dynamic,"{""Cleaning"":""The column is renamed with an 'is_' prefix""}",model.hubspot_source.stg_hubspot__contact_list,"{""is_dynamic"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,metadata_error,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__contact_list,"{""metadata_error"":""Directly mapped without changes""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,metadata_last_processing_state_change_at,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__contact_list,"{""metadata_last_processing_state_change_at"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,metadata_last_size_change_at,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__contact_list,"{""metadata_last_size_change_at"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,metadata_processing,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__contact_list,"{""metadata_processing"":""Directly mapped without changes""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,metadata_size,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as INT""}",model.hubspot_source.stg_hubspot__contact_list,"{""metadata_size"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,portal_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as INT""}",model.hubspot_source.stg_hubspot__contact_list,"{""portal_id"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,updated_at,"{""Cleaning"":""The column is cast as TIMESTAMP""}",model.hubspot_source.stg_hubspot__contact_list,"{""updated_timestamp"":""Mapped after casting to TIMESTAMP and renamed""}"
model.hubspot_source.stg_hubspot__contact_list_tmp,name,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.hubspot_source.stg_hubspot__contact_list,"{""contact_list_name"":""Mapped after casting to TEXT and renamed""}"
model.hubspot_source.stg_hubspot__engagement_contact_tmp,contact_id,"{""Cleaning"":""The column is cast to INT data type in the macro CTE""}",model.hubspot_source.stg_hubspot__engagement_contact,"{""contact_id"":""It is directly mapped after casting""}"
model.hubspot_source.stg_hubspot__engagement_contact_tmp,engagement_id,"{""Cleaning"":""The column is cast to INT data type in the macro CTE""}",model.hubspot_source.stg_hubspot__engagement_contact,"{""engagement_id"":""It is directly mapped after casting""}"
model.hubspot_source.stg_hubspot__engagement_contact_tmp,engagement_type,"{""Direct"":""The column is directly selected from the base CTE without transformation""}",model.hubspot_source.stg_hubspot__engagement_contact,"{""engagement_type"":""It is directly copied""}"
model.hubspot_source.stg_hubspot__engagement_contact_tmp,type_id,"{""Direct"":""The column is directly selected from the base CTE without transformation""}",model.hubspot_source.stg_hubspot__engagement_contact,"{""type_id"":""It is directly copied""}"
model.hubspot_source.stg_hubspot__engagement_contact_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast to TIMESTAMP data type in the macro CTE""}",model.hubspot_source.stg_hubspot__engagement_contact,"{""_fivetran_synced"":""It is directly mapped after casting""}"
model.hubspot_source.stg_hubspot__owner_tmp,owner_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to INT type""}",model.hubspot_source.stg_hubspot__owner,"{""owner_id"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__owner_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TIMESTAMP type""}",model.hubspot_source.stg_hubspot__owner,"{""_fivetran_synced"":""Directly mapped after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__owner_tmp,created_at,"{""Cleaning"":""The column is cast to TIMESTAMP type and renamed""}",model.hubspot_source.stg_hubspot__owner,"{""created_timestamp"":""Mapped after casting to TIMESTAMP and renaming""}"
model.hubspot_source.stg_hubspot__owner_tmp,portal_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to INT type""}",model.hubspot_source.stg_hubspot__owner,"{""portal_id"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__owner_tmp,type,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__owner,"{""owner_type"":""Mapped after renaming""}"
model.hubspot_source.stg_hubspot__owner_tmp,updated_at,"{""Cleaning"":""The column is cast to TIMESTAMP type and renamed""}",model.hubspot_source.stg_hubspot__owner,"{""updated_timestamp"":""Mapped after casting to TIMESTAMP and renaming""}"
model.hubspot_source.stg_hubspot__owner_tmp,email,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__owner,"{""email_address"":""Mapped after renaming""}"
model.hubspot_source.stg_hubspot__owner_tmp,first_name,"{""Direct"":""The column is directly copied without any transformation"",""Featurization"":""Used to create the full_name feature""}",model.hubspot_source.stg_hubspot__owner,"{""first_name"":""Directly mapped"",""full_name"":""Used in concatenation with last_name to create full_name""}"
model.hubspot_source.stg_hubspot__owner_tmp,last_name,"{""Direct"":""The column is directly copied without any transformation"",""Featurization"":""Used to create the full_name feature""}",model.hubspot_source.stg_hubspot__owner,"{""last_name"":""Directly mapped"",""full_name"":""Used in concatenation with first_name to create full_name""}"
