input_model,input_column,tags,output_model,output_columns
model.amplitude_source.stg_amplitude__event,event_time,"{""Aggregation"":""Used to determine session start and end times"",""Cleaning"":""Truncated to day for session_started_at_day and session_ended_at_day""}",model.amplitude.amplitude__sessions,"{""session_started_at"":""Minimum event_time for a session"",""session_ended_at"":""Maximum event_time for a session"",""session_started_at_day"":""Truncated event_time to day for session start"",""session_ended_at_day"":""Truncated event_time to day for session end""}"
model.amplitude_source.stg_amplitude__event,_insert_id,"{""Deduplication"":""Used as a criterion for deduplicating events""}",model.amplitude.amplitude__sessions,
model.amplitude_source.stg_amplitude__event,session_id,"{""Integration"":""Used to create the unique_session_id by concatenating with user_id""}",model.amplitude.amplitude__sessions,"{""unique_session_id"":""Concatenated with user_id to form unique_session_id""}"
model.amplitude_source.stg_amplitude__event,user_id,"{""Direct"":""Copied without transformation"",""Integration"":""Used to create the unique_session_id by concatenating with session_id"",""Aggregation"":""Used in GROUP BY clause for session aggregation"",""Deduplication"":""Used in window functions for session ranking and lag calculations""}",model.amplitude.amplitude__sessions,"{""user_id"":""Directly copied"",""unique_session_id"":""Concatenated with session_id to form unique_session_id""}"
model.amplitude_source.stg_amplitude__event,uuid,"{""Deduplication"":""The column is used as part of the deduplication process in the event_data CTE, where it's referred to as '_insert_id'.""}",model.amplitude.amplitude__sessions,
model.amplitude.amplitude__event_enhanced,unique_event_id,"{""Aggregation"":""Used to count distinct events per user""}",model.amplitude.amplitude__user_enhanced,"{""total_events_per_user"":""Aggregated as COUNT(DISTINCT unique_event_id)""}"
model.amplitude.amplitude__event_enhanced,unique_session_id,"{""Integration"":""Used to join the event_enhanced and session_data tables"",""Aggregation"":""Used to count distinct sessions per user""}",model.amplitude.amplitude__user_enhanced,"{""total_sessions_per_user"":""Aggregated as COUNT(DISTINCT unique_session_id)""}"
model.amplitude.amplitude__event_enhanced,amplitude_user_id,"{""Integration"":""Used as the key to join the event_enhanced and session_data tables"",""Aggregation"":""Used as the grouping key for all aggregations""}",model.amplitude.amplitude__user_enhanced,"{""amplitude_user_id"":""Directly copied to the output""}"
model.amplitude.amplitude__event_enhanced,user_creation_time,"{""Aggregation"":""This column is used in the MIN function to determine the earliest user creation time.""}",model.amplitude.amplitude__user_enhanced,"{""user_created_at"":""The MIN of this column is mapped to user_created_at in the output.""}"
model.amplitude.amplitude__event_enhanced,session_started_at,"{""Aggregation"":""Used in MIN function to find first session""}",model.amplitude.amplitude__user_enhanced,"{""first_session_at"":""Aggregated to find the earliest session start""}"
model.amplitude.amplitude__event_enhanced,session_ended_at,"{""Aggregation"":""Used in MAX function to find last session""}",model.amplitude.amplitude__user_enhanced,"{""last_session_at"":""Aggregated to find the latest session end""}"
model.amplitude.amplitude__event_enhanced,user_id,"{""Direct"":""Used directly as amplitude_user_id"",""Integration"":""Used to join with session_data table"",""Aggregation"":""Used in GROUP BY clause""}",model.amplitude.amplitude__user_enhanced,"{""amplitude_user_id"":""Directly mapped""}"
model.amplitude.amplitude__event_enhanced,session_started_at_day,"{""Aggregation"":""This column is used in the MIN() function to determine the first session date for each user.""}",model.amplitude.amplitude__user_enhanced,"{""first_session_at"":""The minimum value of this column is used to determine the first session timestamp for each user.""}"
model.amplitude.amplitude__event_enhanced,session_ended_at_day,"{""Aggregation"":""This column is used in the MAX() function to determine the last session date for each user.""}",model.amplitude.amplitude__user_enhanced,"{""last_session_at"":""The maximum value of this column is used to determine the last session timestamp for each user.""}"
model.amplitude.amplitude__event_enhanced,session_length_in_minutes,"{""Aggregation"":""This column is used in the AVG() function to calculate the average session length for each user.""}",model.amplitude.amplitude__user_enhanced,"{""average_session_length_in_minutes"":""The average value of this column is calculated for each user.""}"
model.amplitude.amplitude__event_enhanced,minutes_in_between_sessions,"{""Aggregation"":""This column is used in the AVG() function to calculate the average time between sessions for each user.""}",model.amplitude.amplitude__user_enhanced,"{""average_minutes_in_between_sessions"":""The average value of this column is calculated for each user.""}"
model.amplitude.amplitude__event_enhanced,unique_key,"{""Aggregation"":""This column is used in the COUNT(DISTINCT) function to count the total number of events for each user.""}",model.amplitude.amplitude__user_enhanced,"{""total_events_per_user"":""The count of distinct values of this column is calculated for each user.""}"
model.amplitude.amplitude__sessions,unique_session_id,"{""Integration"":""Used as the key to join with event_enhanced table"",""Aggregation"":""Used in COUNT(DISTINCT) to calculate total_sessions_per_user""}",model.amplitude.amplitude__user_enhanced,"{""total_sessions_per_user"":""Counted distinctly to get the total number of sessions per user""}"
model.amplitude.amplitude__sessions,session_length,"{""Aggregation"":""Used in AVG calculation for average session length""}",model.amplitude.amplitude__user_enhanced,"{""average_session_length_in_minutes"":""Averaged to get the mean session length in minutes""}"
model.amplitude.amplitude__sessions,minutes_in_between_sessions,"{""Aggregation"":""This column is used in the AVG function to calculate the average minutes between sessions.""}",model.amplitude.amplitude__user_enhanced,"{""average_minutes_in_between_sessions"":""The average is calculated from this column.""}"
model.amplitude.amplitude__sessions,session_length_in_minutes,"{""Aggregation"":""This column is used in the AVG function to calculate the average session length in minutes.""}",model.amplitude.amplitude__user_enhanced,"{""average_session_length_in_minutes"":""The average is calculated from this column.""}"
model.amplitude.amplitude__event_enhanced,unique_event_id,"{""Aggregation"":""Used in COUNT(DISTINCT unique_event_id) to calculate number_events""}",model.amplitude.amplitude__daily_performance,"{""number_events"":""Aggregated to count distinct events""}"
model.amplitude.amplitude__event_enhanced,unique_session_id,"{""Aggregation"":""Used in COUNT(DISTINCT unique_session_id) to calculate number_sessions""}",model.amplitude.amplitude__daily_performance,"{""number_sessions"":""Aggregated to count distinct sessions""}"
model.amplitude.amplitude__event_enhanced,amplitude_user_id,"{""Aggregation"":""Used in COUNT(DISTINCT amplitude_user_id) to calculate number_users and number_new_users""}",model.amplitude.amplitude__daily_performance,"{""number_users"":""Aggregated to count distinct users"",""number_new_users"":""Aggregated to count distinct new users""}"
model.amplitude.amplitude__event_enhanced,event_type,"{""Direct"":""Copied directly to the output"",""Aggregation"":""Used as a grouping column in the aggregation"",""Integration"":""Used to join with the date_spine table""}",model.amplitude.amplitude__daily_performance,"{""event_type"":""Directly copied to the output""}"
model.amplitude.amplitude__event_enhanced,event_day,"{""Direct"":""Copied directly to the output"",""Aggregation"":""Used as a grouping column in the aggregation"",""Integration"":""Used to join with the date_spine table""}",model.amplitude.amplitude__daily_performance,"{""event_day"":""Directly copied to the output""}"
model.amplitude.amplitude__event_enhanced,client_event_time,"{""Aggregation"":""Used to determine the event day for grouping""}",model.amplitude.amplitude__daily_performance,"{""event_day"":""Derived from DATE_TRUNC('DAY', client_event_time)""}"
model.amplitude.amplitude__event_enhanced,user_creation_time,"{""Featurization"":""Used to determine if a user is new on a given day""}",model.amplitude.amplitude__daily_performance,"{""number_new_users"":""Contributes to the count of new users""}"
model.amplitude.amplitude__event_enhanced,user_id,"{""Aggregation"":""Used as part of COUNT(DISTINCT amplitude_user_id) to calculate number_users"",""Featurization"":""Used to determine new users based on user_creation_time""}",model.amplitude.amplitude__daily_performance,"{""number_users"":""Aggregated to count distinct users"",""number_new_users"":""Used to identify new users""}"
model.amplitude.amplitude__event_enhanced,event_type_name,"{""Aggregation"":""Grouped by in the agg_event_data CTE"",""Integration"":""Used to join with date_spine CTE""}",model.amplitude.amplitude__daily_performance,"{""event_type"":""Directly mapped to this output column""}"
model.amplitude.int_amplitude__date_spine,event_type,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the agg_event_data CTE"",""Aggregation"":""The column is grouped by in the agg_event_data CTE""}",model.amplitude.amplitude__daily_performance,"{""event_type"":""Directly mapped to the output column""}"
model.amplitude.int_amplitude__date_spine,event_day,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the agg_event_data CTE"",""Aggregation"":""The column is grouped by in the agg_event_data CTE""}",model.amplitude.amplitude__daily_performance,"{""event_day"":""Directly mapped to the output column""}"
